# sample: 7_ITO
# blocks: 30 (Section_Sweep triplets left-to-right)
A_s1,A_s1,A_s1,A_s2,A_s2,A_s2,A_s3,A_s3,A_s3,B_s1,B_s1,B_s1,B_s2,B_s2,B_s2,B_s3,B_s3,B_s3,D_s1,D_s1,D_s1,D_s2,D_s2,D_s2,D_s3,D_s3,D_s3,E_s1,E_s1,E_s1,E_s2,E_s2,E_s2,E_s3,E_s3,E_s3,F_s1,F_s1,F_s1,F_s2,F_s2,F_s2,F_s3,F_s3,F_s3,G_s1,G_s1,G_s1,G_s2,G_s2,G_s2,G_s3,G_s3,G_s3,H_s1,H_s1,H_s1,H_s2,H_s2,H_s2,H_s3,H_s3,H_s3,I_s1,I_s1,I_s1,I_s2,I_s2,I_s2,I_s3,I_s3,I_s3,K_s1,K_s1,K_s1,K_s2,K_s2,K_s2,K_s3,K_s3,K_s3,L_s1,L_s1,L_s1,L_s2,L_s2,L_s2,L_s3,L_s3,L_s3
,,,,,,0.2,1.967e-05,1758000000,,,,,,,0.2,9.184e-06,1758000000,,,,,,,0.2,3.695e-05,1758000000,,,,,,,0.2,1.094e-05,1758000000,,,,,,,0.2,1.294e-05,1758000000,,,,,,,0.2,3.15e-05,1758000000,,,,,,,0.2,3.617e-05,1758000000,,,,,,,0.2,1.588e-05,1758000000,,,,,,,0.2,4.344e-05,1758000000,,,,,,,0.2,1.56e-05,1758000000
,,,,,,-0,1.704e-08,1758000000,,,,,,,-0,7.869e-09,1758000000,,,,,,,-0,3.203e-08,1758000000,,,,,,,-0,9.393e-09,1758000000,,,,,,,-0,1.008e-08,1758000000,,,,,,,-0,2.77e-08,1758000000,,,,,,,-0,3.056e-08,1758000000,,,,,,,-0,1.346e-08,1758000000,,,,,,,-0,3.751e-08,1758000000,,,,,,,-0,1.332e-08,1758000000
,,,,,,-0.2,-1.972e-05,1758000000,,,,,,,-0.2,-9.176e-06,1758000000,,,,,,,-0.2,-3.69e-05,1758000000,,,,,,,-0.2,-1.093e-05,1758000000,,,,,,,-0.2,-1.296e-05,1758000000,,,,,,,-0.2,-3.148e-05,1758000000,,,,,,,-0.2,-3.608e-05,1758000000,,,,,,,-0.2,-1.589e-05,1758000000,,,,,,,-0.2,-4.342e-05,1758000000,,,,,,,-0.2,-1.558e-05,1758000000
,,,,,,-0.4,-3.958e-05,1758000000,,,,,,,-0.4,-1.835e-05,1758000000,,,,,,,-0.4,-7.383e-05,1758000000,,,,,,,-0.4,-2.187e-05,1758000000,,,,,,,-0.4,-2.595e-05,1758000000,,,,,,,-0.4,-6.305e-05,1758000000,,,,,,,-0.4,-7.208e-05,1758000000,,,,,,,-0.4,-3.181e-05,1758000000,,,,,,,-0.4,-8.684e-05,1758000000,,,,,,,-0.4,-3.116e-05,1758000000
,,,,,,-0.6,-5.949e-05,1758000000,,,,,,,-0.6,-2.752e-05,1758000000,,,,,,,-0.6,-0.0001107,1758000000,,,,,,,-0.6,-3.28e-05,1758000000,,,,,,,-0.6,-3.895e-05,1758000000,,,,,,,-0.6,-9.472e-05,1758000000,,,,,,,-0.6,-0.0001084,1758000000,,,,,,,-0.6,-4.777e-05,1758000000,,,,,,,-0.6,-0.0001303,1758000000,,,,,,,-0.6,-4.675e-05,1758000000
,,,,,,-0.8,-7.959e-05,1758000000,,,,,,,-0.8,-3.67e-05,1758000000,,,,,,,-0.8,-0.0001477,1758000000,,,,,,,-0.8,-4.374e-05,1758000000,,,,,,,-0.8,-5.198e-05,1758000000,,,,,,,-0.8,-0.0001266,1758000000,,,,,,,-0.8,-0.0001451,1758000000,,,,,,,-0.8,-6.371e-05,1758000000,,,,,,,-0.8,-0.0001737,1758000000,,,,,,,-0.8,-6.233e-05,1758000000
,,,,,,-1,-9.992e-05,1758000000,,,,,,,-1,-4.587e-05,1758000000,,,,,,,-1,-0.0001846,1758000000,,,,,,,-1,-5.468e-05,1758000000,,,,,,,-1,-6.503e-05,1758000000,,,,,,,-1,-0.0001586,1758000000,,,,,,,-1,-0.0001821,1758000000,,,,,,,-1,-7.967e-05,1758000000,,,,,,,-1,-0.0002172,1758000000,,,,,,,-1,-7.791e-05,1758000000
,,,,,,-1.2,-0.0001201,1758000000,,,,,,,-1.2,-5.507e-05,1758000000,,,,,,,-1.2,-0.0002215,1758000000,,,,,,,-1.2,-6.561e-05,1758000000,,,,,,,-1.2,-7.817e-05,1758000000,,,,,,,-1.2,-0.0001907,1758000000,,,,,,,-1.2,-0.0002204,1758000000,,,,,,,-1.2,-9.568e-05,1758000000,,,,,,,-1.2,-0.0002607,1758000000,,,,,,,-1.2,-9.349e-05,1758000000
,,,,,,-1.4,-0.0001404,1758000000,,,,,,,-1.4,-6.427e-05,1758000000,,,,,,,-1.4,-0.0002584,1758000000,,,,,,,-1.4,-7.655e-05,1758000000,,,,,,,-1.4,-9.127e-05,1758000000,,,,,,,-1.4,-0.000223,1758000000,,,,,,,-1.4,-0.0002574,1758000000,,,,,,,-1.4,-0.0001117,1758000000,,,,,,,-1.4,-0.0003041,1758000000,,,,,,,-1.4,-0.0001091,1758000000
,,,,,,-1.6,-0.0001609,1758000000,,,,,,,-1.6,-7.348e-05,1758000000,,,,,,,-1.6,-0.0002953,1758000000,,,,,,,-1.6,-8.748e-05,1758000000,,,,,,,-1.6,-0.0001044,1758000000,,,,,,,-1.6,-0.0002558,1758000000,,,,,,,-1.6,-0.0002948,1758000000,,,,,,,-1.6,-0.0001278,1758000000,,,,,,,-1.6,-0.0003476,1758000000,,,,,,,-1.6,-0.0001247,1758000000
,,,,,,-1.8,-0.0001813,1758000000,,,,,,,-1.8,-8.266e-05,1758000000,,,,,,,-1.8,-0.0003323,1758000000,,,,,,,-1.8,-9.842e-05,1758000000,,,,,,,-1.8,-0.0001175,1758000000,,,,,,,-1.8,-0.0002891,1758000000,,,,,,,-1.8,-0.0003324,1758000000,,,,,,,-1.8,-0.0001441,1758000000,,,,,,,-1.8,-0.0003911,1758000000,,,,,,,-1.8,-0.0001402,1758000000
,,,,,,-2,-0.0002015,1758000000,,,,,,,-2,-9.19e-05,1758000000,,,,,,,-2,-0.0003692,1758000000,,,,,,,-2,-0.0001094,1758000000,,,,,,,-2,-0.0001308,1758000000,,,,,,,-2,-0.0003221,1758000000,,,,,,,-2,-0.0003702,1758000000,,,,,,,-2,-0.0001602,1758000000,,,,,,,-2,-0.0004346,1758000000,,,,,,,-2,-0.0001558,1758000000
,,,,,,-2.2,-0.0002222,1758000000,,,,,,,-2.2,-0.000101,1758000000,,,,,,,-2.2,-0.000406,1758000000,,,,,,,-2.2,-0.0001203,1758000000,,,,,,,-2.2,-0.0001439,1758000000,,,,,,,-2.2,-0.0003557,1758000000,,,,,,,-2.2,-0.0004079,1758000000,,,,,,,-2.2,-0.0001763,1758000000,,,,,,,-2.2,-0.000478,1758000000,,,,,,,-2.2,-0.0001713,1758000000
,,,,,,-2.4,-0.0002428,1758000000,,,,,,,-2.4,-0.0001103,1758000000,,,,,,,-2.4,-0.000443,1758000000,,,,,,,-2.4,-0.0001312,1758000000,,,,,,,-2.4,-0.0001572,1758000000,,,,,,,-2.4,-0.0003895,1758000000,,,,,,,-2.4,-0.0004441,1758000000,,,,,,,-2.4,-0.0001925,1758000000,,,,,,,-2.4,-0.0005216,1758000000,,,,,,,-2.4,-0.000187,1758000000
,,,,,,-2.6,-0.0002641,1758000000,,,,,,,-2.6,-0.0001195,1758000000,,,,,,,-2.6,-0.0004799,1758000000,,,,,,,-2.6,-0.0001422,1758000000,,,,,,,-2.6,-0.0001705,1758000000,,,,,,,-2.6,-0.0004231,1758000000,,,,,,,-2.6,-0.0004818,1758000000,,,,,,,-2.6,-0.0002089,1758000000,,,,,,,-2.6,-0.0005651,1758000000,,,,,,,-2.6,-0.0002025,1758000000
,,,,,,-2.8,-0.0002835,1758000000,,,,,,,-2.8,-0.0001287,1758000000,,,,,,,-2.8,-0.0005168,1758000000,,,,,,,-2.8,-0.0001531,1758000000,,,,,,,-2.8,-0.0001838,1758000000,,,,,,,-2.8,-0.0004561,1758000000,,,,,,,-2.8,-0.0005211,1758000000,,,,,,,-2.8,-0.0002251,1758000000,,,,,,,-2.8,-0.0006086,1758000000,,,,,,,-2.8,-0.0002181,1758000000
,,,,,,-3,-0.0003041,1758000000,,,,,,,-3,-0.000138,1758000000,,,,,,,-3,-0.0005537,1758000000,,,,,,,-3,-0.000164,1758000000,,,,,,,-3,-0.0001971,1758000000,,,,,,,-3,-0.0004911,1758000000,,,,,,,-3,-0.0005614,1758000000,,,,,,,-3,-0.0002413,1758000000,,,,,,,-3,-0.0006522,1758000000,,,,,,,-3,-0.0002337,1758000000
,,,,,,-3.2,-0.0003215,1758000000,,,,,,,-3.2,-0.0001472,1758000000,,,,,,,-3.2,-0.0005906,1758000000,,,,,,,-3.2,-0.000175,1758000000,,,,,,,-3.2,-0.0002105,1758000000,,,,,,,-3.2,-0.0005253,1758000000,,,,,,,-3.2,-0.0006005,1758000000,,,,,,,-3.2,-0.0002576,1758000000,,,,,,,-3.2,-0.0006958,1758000000,,,,,,,-3.2,-0.0002493,1758000000
,,,,,,-3.4,-0.0003389,1758000000,,,,,,,-3.4,-0.0001564,1758000000,,,,,,,-3.4,-0.0006275,1758000000,,,,,,,-3.4,-0.0001859,1758000000,,,,,,,-3.4,-0.0002239,1758000000,,,,,,,-3.4,-0.00056,1758000000,,,,,,,-3.4,-0.000642,1758000000,,,,,,,-3.4,-0.0002736,1758000000,,,,,,,-3.4,-0.0007394,1758000000,,,,,,,-3.4,-0.0002649,1758000000
,,,,,,-3.6,-0.0003559,1758000000,,,,,,,-3.6,-0.0001657,1758000000,,,,,,,-3.6,-0.0006644,1758000000,,,,,,,-3.6,-0.0001969,1758000000,,,,,,,-3.6,-0.0002373,1758000000,,,,,,,-3.6,-0.0005957,1758000000,,,,,,,-3.6,-0.00068,1758000000,,,,,,,-3.6,-0.0002899,1758000000,,,,,,,-3.6,-0.000783,1758000000,,,,,,,-3.6,-0.0002805,1758000000
,,,,,,-3.8,-0.0003698,1758000000,,,,,,,-3.8,-0.0001749,1758000000,,,,,,,-3.8,-0.0007013,1758000000,,,,,,,-3.8,-0.0002078,1758000000,,,,,,,-3.8,-0.0002506,1758000000,,,,,,,-3.8,-0.0006325,1758000000,,,,,,,-3.8,-0.0007218,1758000000,,,,,,,-3.8,-0.0003063,1758000000,,,,,,,-3.8,-0.0008266,1758000000,,,,,,,-3.8,-0.0002961,1758000000
,,,,,,-4,-0.0003825,1758000000,,,,,,,-4,-0.0001842,1758000000,,,,,,,-4,-0.0007382,1758000000,,,,,,,-4,-0.0002188,1758000000,,,,,,,-4,-0.000264,1758000000,,,,,,,-4,-0.0006669,1758000000,,,,,,,-4,-0.000764,1758000000,,,,,,,-4,-0.0003226,1758000000,,,,,,,-4,-0.0008703,1758000000,,,,,,,-4,-0.0003117,1758000000
,,,,,,-4.2,-0.0003929,1758000000,,,,,,,-4.2,-0.0001934,1758000000,,,,,,,-4.2,-0.0007751,1758000000,,,,,,,-4.2,-0.0002297,1758000000,,,,,,,-4.2,-0.0002775,1758000000,,,,,,,-4.2,-0.0007006,1758000000,,,,,,,-4.2,-0.0008043,1758000000,,,,,,,-4.2,-0.0003391,1758000000,,,,,,,-4.2,-0.0009139,1758000000,,,,,,,-4.2,-0.0003273,1758000000
,,,,,,-4.4,-0.0004023,1758000000,,,,,,,-4.4,-0.0002026,1758000000,,,,,,,-4.4,-0.000812,1758000000,,,,,,,-4.4,-0.0002407,1758000000,,,,,,,-4.4,-0.0002909,1758000000,,,,,,,-4.4,-0.0007362,1758000000,,,,,,,-4.4,-0.000846,1758000000,,,,,,,-4.4,-0.0003553,1758000000,,,,,,,-4.4,-0.0009576,1758000000,,,,,,,-4.4,-0.0003428,1758000000
,,,,,,-4.6,-0.0004091,1758000000,,,,,,,-4.6,-0.0002119,1758000000,,,,,,,-4.6,-0.000849,1758000000,,,,,,,-4.6,-0.0002516,1758000000,,,,,,,-4.6,-0.0003043,1758000000,,,,,,,-4.6,-0.0007716,1758000000,,,,,,,-4.6,-0.000889,1758000000,,,,,,,-4.6,-0.0003719,1758000000,,,,,,,-4.6,-0.001001,1758000000,,,,,,,-4.6,-0.0003584,1758000000
,,,,,,-4.8,-0.0004209,1758000000,,,,,,,-4.8,-0.000221,1758000000,,,,,,,-4.8,-0.0008858,1758000000,,,,,,,-4.8,-0.0002625,1758000000,,,,,,,-4.8,-0.0003178,1758000000,,,,,,,-4.8,-0.0008067,1758000000,,,,,,,-4.8,-0.0009308,1758000000,,,,,,,-4.8,-0.0003885,1758000000,,,,,,,-4.8,-0.001045,1758000000,,,,,,,-4.8,-0.000374,1758000000
,,,,,,-5,-0.0004357,1758000000,,,,,,,-5,-0.0002303,1758000000,,,,,,,-5,-0.0009227,1758000000,,,,,,,-5,-0.0002735,1758000000,,,,,,,-5,-0.0003312,1758000000,,,,,,,-5,-0.0008428,1758000000,,,,,,,-5,-0.0009739,1758000000,,,,,,,-5,-0.0004049,1758000000,,,,,,,-5,-0.001088,1758000000,,,,,,,-5,-0.0003896,1758000000
,,,,,,-4.8,-0.0004143,1758000000,,,,,,,-4.8,-0.000221,1758000000,,,,,,,-4.8,-0.0008858,1758000000,,,,,,,-4.8,-0.0002626,1758000000,,,,,,,-4.8,-0.000318,1758000000,,,,,,,-4.8,-0.0008093,1758000000,,,,,,,-4.8,-0.0009365,1758000000,,,,,,,-4.8,-0.0003884,1758000000,,,,,,,-4.8,-0.001045,1758000000,,,,,,,-4.8,-0.000374,1758000000
,,,,,,-4.6,-0.0003965,1758000000,,,,,,,-4.6,-0.0002118,1758000000,,,,,,,-4.6,-0.000849,1758000000,,,,,,,-4.6,-0.0002516,1758000000,,,,,,,-4.6,-0.0003048,1758000000,,,,,,,-4.6,-0.0007736,1758000000,,,,,,,-4.6,-0.0008986,1758000000,,,,,,,-4.6,-0.0003723,1758000000,,,,,,,-4.6,-0.001001,1758000000,,,,,,,-4.6,-0.0003584,1758000000
,,,,,,-4.4,-0.0003677,1758000000,,,,,,,-4.4,-0.0002025,1758000000,,,,,,,-4.4,-0.000812,1758000000,,,,,,,-4.4,-0.0002406,1758000000,,,,,,,-4.4,-0.0002914,1758000000,,,,,,,-4.4,-0.0007388,1758000000,,,,,,,-4.4,-0.0008594,1758000000,,,,,,,-4.4,-0.0003559,1758000000,,,,,,,-4.4,-0.0009577,1758000000,,,,,,,-4.4,-0.0003428,1758000000
,,,,,,-4.2,-0.0003516,1758000000,,,,,,,-4.2,-0.0001933,1758000000,,,,,,,-4.2,-0.0007751,1758000000,,,,,,,-4.2,-0.0002297,1758000000,,,,,,,-4.2,-0.0002782,1758000000,,,,,,,-4.2,-0.0007041,1758000000,,,,,,,-4.2,-0.0008209,1758000000,,,,,,,-4.2,-0.0003395,1758000000,,,,,,,-4.2,-0.0009141,1758000000,,,,,,,-4.2,-0.0003272,1758000000
,,,,,,-4,-0.0003328,1758000000,,,,,,,-4,-0.0001841,1758000000,,,,,,,-4,-0.0007382,1758000000,,,,,,,-4,-0.0002188,1758000000,,,,,,,-4,-0.000265,1758000000,,,,,,,-4,-0.0006693,1758000000,,,,,,,-4,-0.0007814,1758000000,,,,,,,-4,-0.0003231,1758000000,,,,,,,-4,-0.0008706,1758000000,,,,,,,-4,-0.0003116,1758000000
,,,,,,-3.8,-0.0003143,1758000000,,,,,,,-3.8,-0.0001749,1758000000,,,,,,,-3.8,-0.0007013,1758000000,,,,,,,-3.8,-0.0002079,1758000000,,,,,,,-3.8,-0.0002518,1758000000,,,,,,,-3.8,-0.0006348,1758000000,,,,,,,-3.8,-0.0007424,1758000000,,,,,,,-3.8,-0.0003069,1758000000,,,,,,,-3.8,-0.0008269,1758000000,,,,,,,-3.8,-0.000296,1758000000
,,,,,,-3.6,-0.0002989,1758000000,,,,,,,-3.6,-0.0001657,1758000000,,,,,,,-3.6,-0.0006645,1758000000,,,,,,,-3.6,-0.0001969,1758000000,,,,,,,-3.6,-0.0002385,1758000000,,,,,,,-3.6,-0.0006011,1758000000,,,,,,,-3.6,-0.0007025,1758000000,,,,,,,-3.6,-0.0002907,1758000000,,,,,,,-3.6,-0.0007833,1758000000,,,,,,,-3.6,-0.0002804,1758000000
,,,,,,-3.4,-0.0002812,1758000000,,,,,,,-3.4,-0.0001565,1758000000,,,,,,,-3.4,-0.0006275,1758000000,,,,,,,-3.4,-0.0001859,1758000000,,,,,,,-3.4,-0.0002252,1758000000,,,,,,,-3.4,-0.0005667,1758000000,,,,,,,-3.4,-0.0006626,1758000000,,,,,,,-3.4,-0.0002744,1758000000,,,,,,,-3.4,-0.0007398,1758000000,,,,,,,-3.4,-0.0002648,1758000000
,,,,,,-3.2,-0.000266,1758000000,,,,,,,-3.2,-0.0001473,1758000000,,,,,,,-3.2,-0.0005906,1758000000,,,,,,,-3.2,-0.000175,1758000000,,,,,,,-3.2,-0.0002119,1758000000,,,,,,,-3.2,-0.0005321,1758000000,,,,,,,-3.2,-0.0006236,1758000000,,,,,,,-3.2,-0.0002583,1758000000,,,,,,,-3.2,-0.0006962,1758000000,,,,,,,-3.2,-0.0002492,1758000000
,,,,,,-3,-0.0002501,1758000000,,,,,,,-3,-0.000138,1758000000,,,,,,,-3,-0.0005537,1758000000,,,,,,,-3,-0.0001641,1758000000,,,,,,,-3,-0.0001986,1758000000,,,,,,,-3,-0.0004984,1758000000,,,,,,,-3,-0.0005847,1758000000,,,,,,,-3,-0.000242,1758000000,,,,,,,-3,-0.0006526,1758000000,,,,,,,-3,-0.0002336,1758000000
,,,,,,-2.8,-0.0002336,1758000000,,,,,,,-2.8,-0.0001289,1758000000,,,,,,,-2.8,-0.0005168,1758000000,,,,,,,-2.8,-0.0001531,1758000000,,,,,,,-2.8,-0.0001854,1758000000,,,,,,,-2.8,-0.0004646,1758000000,,,,,,,-2.8,-0.0005451,1758000000,,,,,,,-2.8,-0.0002258,1758000000,,,,,,,-2.8,-0.0006091,1758000000,,,,,,,-2.8,-0.0002181,1758000000
,,,,,,-2.6,-0.0002168,1758000000,,,,,,,-2.6,-0.0001196,1758000000,,,,,,,-2.6,-0.0004799,1758000000,,,,,,,-2.6,-0.0001422,1758000000,,,,,,,-2.6,-0.0001721,1758000000,,,,,,,-2.6,-0.0004305,1758000000,,,,,,,-2.6,-0.000506,1758000000,,,,,,,-2.6,-0.0002095,1758000000,,,,,,,-2.6,-0.0005656,1758000000,,,,,,,-2.6,-0.0002025,1758000000
,,,,,,-2.4,-0.0002011,1758000000,,,,,,,-2.4,-0.0001104,1758000000,,,,,,,-2.4,-0.000443,1758000000,,,,,,,-2.4,-0.0001313,1758000000,,,,,,,-2.4,-0.0001588,1758000000,,,,,,,-2.4,-0.0003971,1758000000,,,,,,,-2.4,-0.0004666,1758000000,,,,,,,-2.4,-0.0001933,1758000000,,,,,,,-2.4,-0.000522,1758000000,,,,,,,-2.4,-0.000187,1758000000
,,,,,,-2.2,-0.0001831,1758000000,,,,,,,-2.2,-0.0001012,1758000000,,,,,,,-2.2,-0.000406,1758000000,,,,,,,-2.2,-0.0001203,1758000000,,,,,,,-2.2,-0.0001454,1758000000,,,,,,,-2.2,-0.0003635,1758000000,,,,,,,-2.2,-0.0004269,1758000000,,,,,,,-2.2,-0.0001772,1758000000,,,,,,,-2.2,-0.0004784,1758000000,,,,,,,-2.2,-0.0001713,1758000000
,,,,,,-2,-0.0001661,1758000000,,,,,,,-2,-9.201e-05,1758000000,,,,,,,-2,-0.0003692,1758000000,,,,,,,-2,-0.0001094,1758000000,,,,,,,-2,-0.0001322,1758000000,,,,,,,-2,-0.0003297,1758000000,,,,,,,-2,-0.000388,1758000000,,,,,,,-2,-0.0001609,1758000000,,,,,,,-2,-0.000435,1758000000,,,,,,,-2,-0.0001558,1758000000
,,,,,,-1.8,-0.00015,1758000000,,,,,,,-1.8,-8.28e-05,1758000000,,,,,,,-1.8,-0.0003323,1758000000,,,,,,,-1.8,-9.845e-05,1758000000,,,,,,,-1.8,-0.000119,1758000000,,,,,,,-1.8,-0.0002961,1758000000,,,,,,,-1.8,-0.0003491,1758000000,,,,,,,-1.8,-0.0001447,1758000000,,,,,,,-1.8,-0.0003915,1758000000,,,,,,,-1.8,-0.0001402,1758000000
,,,,,,-1.6,-0.0001333,1758000000,,,,,,,-1.6,-7.357e-05,1758000000,,,,,,,-1.6,-0.0002954,1758000000,,,,,,,-1.6,-8.75e-05,1758000000,,,,,,,-1.6,-0.0001057,1758000000,,,,,,,-1.6,-0.0002629,1758000000,,,,,,,-1.6,-0.0003101,1758000000,,,,,,,-1.6,-0.0001286,1758000000,,,,,,,-1.6,-0.000348,1758000000,,,,,,,-1.6,-0.0001247,1758000000
,,,,,,-1.4,-0.0001175,1758000000,,,,,,,-1.4,-6.438e-05,1758000000,,,,,,,-1.4,-0.0002585,1758000000,,,,,,,-1.4,-7.657e-05,1758000000,,,,,,,-1.4,-9.244e-05,1758000000,,,,,,,-1.4,-0.0002294,1758000000,,,,,,,-1.4,-0.000271,1758000000,,,,,,,-1.4,-0.0001125,1758000000,,,,,,,-1.4,-0.0003045,1758000000,,,,,,,-1.4,-0.0001091,1758000000
,,,,,,-1.2,-0.0001006,1758000000,,,,,,,-1.2,-5.517e-05,1758000000,,,,,,,-1.2,-0.0002215,1758000000,,,,,,,-1.2,-6.563e-05,1758000000,,,,,,,-1.2,-7.916e-05,1758000000,,,,,,,-1.2,-0.0001964,1758000000,,,,,,,-1.2,-0.0002321,1758000000,,,,,,,-1.2,-9.63e-05,1758000000,,,,,,,-1.2,-0.000261,1758000000,,,,,,,-1.2,-9.349e-05,1758000000
,,,,,,-1,-8.382e-05,1758000000,,,,,,,-1,-4.596e-05,1758000000,,,,,,,-1,-0.0001846,1758000000,,,,,,,-1,-5.469e-05,1758000000,,,,,,,-1,-6.594e-05,1758000000,,,,,,,-1,-0.0001634,1758000000,,,,,,,-1,-0.0001934,1758000000,,,,,,,-1,-8.021e-05,1758000000,,,,,,,-1,-0.0002175,1758000000,,,,,,,-1,-7.791e-05,1758000000
,,,,,,-0.8,-6.714e-05,1758000000,,,,,,,-0.8,-3.677e-05,1758000000,,,,,,,-0.8,-0.0001477,1758000000,,,,,,,-0.8,-4.375e-05,1758000000,,,,,,,-0.8,-5.275e-05,1758000000,,,,,,,-0.8,-0.0001306,1758000000,,,,,,,-0.8,-0.0001545,1758000000,,,,,,,-0.8,-6.414e-05,1758000000,,,,,,,-0.8,-0.000174,1758000000,,,,,,,-0.8,-6.233e-05,1758000000
,,,,,,-0.6,-5.064e-05,1758000000,,,,,,,-0.6,-2.758e-05,1758000000,,,,,,,-0.6,-0.0001108,1758000000,,,,,,,-0.6,-3.281e-05,1758000000,,,,,,,-0.6,-3.954e-05,1758000000,,,,,,,-0.6,-9.781e-05,1758000000,,,,,,,-0.6,-0.0001158,1758000000,,,,,,,-0.6,-4.805e-05,1758000000,,,,,,,-0.6,-0.0001305,1758000000,,,,,,,-0.6,-4.675e-05,1758000000
,,,,,,-0.4,-3.387e-05,1758000000,,,,,,,-0.4,-1.838e-05,1758000000,,,,,,,-0.4,-7.384e-05,1758000000,,,,,,,-0.4,-2.187e-05,1758000000,,,,,,,-0.4,-2.634e-05,1758000000,,,,,,,-0.4,-6.518e-05,1758000000,,,,,,,-0.4,-7.706e-05,1758000000,,,,,,,-0.4,-3.203e-05,1758000000,,,,,,,-0.4,-8.697e-05,1758000000,,,,,,,-0.4,-3.117e-05,1758000000
,,,,,,-0.2,-1.711e-05,1758000000,,,,,,,-0.2,-9.186e-06,1758000000,,,,,,,-0.2,-3.692e-05,1758000000,,,,,,,-0.2,-1.094e-05,1758000000,,,,,,,-0.2,-1.316e-05,1758000000,,,,,,,-0.2,-3.254e-05,1758000000,,,,,,,-0.2,-3.849e-05,1758000000,,,,,,,-0.2,-1.601e-05,1758000000,,,,,,,-0.2,-4.347e-05,1758000000,,,,,,,-0.2,-1.558e-05,1758000000
,,,,,,0,6.006e-09,1758000000,,,,,,,0,3.084e-09,1758000000,,,,,,,0,1.303e-08,1758000000,,,,,,,0,3.761e-09,1758000000,,,,,,,0,3.311e-09,1758000000,,,,,,,0,1.169e-08,1758000000,,,,,,,0,1.245e-08,1758000000,,,,,,,0,5.383e-09,1758000000,,,,,,,0,1.507e-08,1758000000,,,,,,,0,5.377e-09,1758000000
,,,,,,0.2,1.748e-05,1758000000,,,,,,,0.2,9.195e-06,1758000000,,,,,,,0.2,3.695e-05,1758000000,,,,,,,0.2,1.095e-05,1758000000,,,,,,,0.2,1.316e-05,1758000000,,,,,,,0.2,3.252e-05,1758000000,,,,,,,0.2,3.844e-05,1758000000,,,,,,,0.2,1.6e-05,1758000000,,,,,,,0.2,4.351e-05,1758000000,,,,,,,0.2,1.56e-05,1758000000
,,,,,,0.4,3.544e-05,1758000000,,,,,,,0.4,1.838e-05,1758000000,,,,,,,0.4,7.388e-05,1758000000,,,,,,,0.4,2.188e-05,1758000000,,,,,,,0.4,2.63e-05,1758000000,,,,,,,0.4,6.505e-05,1758000000,,,,,,,0.4,7.677e-05,1758000000,,,,,,,0.4,3.196e-05,1758000000,,,,,,,0.4,8.698e-05,1758000000,,,,,,,0.4,3.118e-05,1758000000
,,,,,,0.6,5.376e-05,1758000000,,,,,,,0.6,2.756e-05,1758000000,,,,,,,0.6,0.0001108,1758000000,,,,,,,0.6,3.282e-05,1758000000,,,,,,,0.6,3.942e-05,1758000000,,,,,,,0.6,9.762e-05,1758000000,,,,,,,0.6,0.0001151,1758000000,,,,,,,0.6,4.791e-05,1758000000,,,,,,,0.6,0.0001304,1758000000,,,,,,,0.6,4.677e-05,1758000000
,,,,,,0.8,7.22e-05,1758000000,,,,,,,0.8,3.675e-05,1758000000,,,,,,,0.8,0.0001477,1758000000,,,,,,,0.8,4.376e-05,1758000000,,,,,,,0.8,5.251e-05,1758000000,,,,,,,0.8,0.00013,1758000000,,,,,,,0.8,0.0001534,1758000000,,,,,,,0.8,6.384e-05,1758000000,,,,,,,0.8,0.0001739,1758000000,,,,,,,0.8,6.236e-05,1758000000
,,,,,,1,9.124e-05,1758000000,,,,,,,1,4.592e-05,1758000000,,,,,,,1,0.0001846,1758000000,,,,,,,1,5.47e-05,1758000000,,,,,,,1,6.558e-05,1758000000,,,,,,,1,0.0001624,1758000000,,,,,,,1,0.0001916,1758000000,,,,,,,1,7.974e-05,1758000000,,,,,,,1,0.0002173,1758000000,,,,,,,1,7.795e-05,1758000000
,,,,,,1.2,0.0001111,1758000000,,,,,,,1.2,5.509e-05,1758000000,,,,,,,1.2,0.0002215,1758000000,,,,,,,1.2,6.563e-05,1758000000,,,,,,,1.2,7.865e-05,1758000000,,,,,,,1.2,0.0001955,1758000000,,,,,,,1.2,0.0002293,1758000000,,,,,,,1.2,9.569e-05,1758000000,,,,,,,1.2,0.0002608,1758000000,,,,,,,1.2,9.353e-05,1758000000
,,,,,,1.4,0.0001305,1758000000,,,,,,,1.4,6.425e-05,1758000000,,,,,,,1.4,0.0002585,1758000000,,,,,,,1.4,7.656e-05,1758000000,,,,,,,1.4,9.17e-05,1758000000,,,,,,,1.4,0.000228,1758000000,,,,,,,1.4,0.0002674,1758000000,,,,,,,1.4,0.0001115,1758000000,,,,,,,1.4,0.0003042,1758000000,,,,,,,1.4,0.0001091,1758000000
,,,,,,1.6,0.0001507,1758000000,,,,,,,1.6,7.344e-05,1758000000,,,,,,,1.6,0.0002954,1758000000,,,,,,,1.6,8.749e-05,1758000000,,,,,,,1.6,0.0001047,1758000000,,,,,,,1.6,0.0002604,1758000000,,,,,,,1.6,0.0003057,1758000000,,,,,,,1.6,0.0001275,1758000000,,,,,,,1.6,0.0003476,1758000000,,,,,,,1.6,0.0001247,1758000000
